name,longitude,latitude,issues,prov,key,scientificName,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,dateIdentified,coordinateUncertaintyInMeters,stateProvince,year,month,day,eventDate,modified,lastInterpreted,references,license,isInCluster,geodeticDatum,class,countryCode,country,rightsHolder,identifier,http://unknown.org/nick,informationWithheld,verbatimEventDate,datasetName,collectionCode,verbatimLocality,gbifID,occurrenceID,taxonID,catalogNumber,recordedBy,institutionCode,eventTime,identifiedBy,identificationID,occurrenceRemarks,sex,lifeStage,continent,institutionKey,collectionKey,acceptedNameUsage,institutionID,locality,language,type,preparations,ownerInstitutionCode,datasetID,collectionID,networkKeys,individualCount,elevation,elevationAccuracy,associatedOccurrences,dynamicProperties,county,identificationVerificationStatus,eventRemarks,locationAccordingTo,identificationRemarks,georeferencedDate,higherGeography,nomenclaturalCode,georeferencedBy,georeferenceProtocol,georeferenceVerificationStatus,endDayOfYear,verbatimCoordinateSystem,otherCatalogNumbers,organismID,previousIdentifications,identificationQualifier,samplingProtocol,accessRights,higherClassification,georeferenceSources,establishmentMeans,vernacularName,startDayOfYear,locationRemarks,earliestEpochOrLowestSeries,fieldNumber,recordNumber,identificationReferences,disposition,http://unknown.org/recordId,rights,georeferenceRemarks,bibliographicCitation,associatedSequences,fieldNotes,municipality,taxonRemarks,higherGeographyID,projectId,coordinatePrecision,earliestAgeOrLowestStage,namePublishedInYear,associatedReferences,taxonConceptID,verbatimTaxonRank,bed,formation,member,lithostratigraphicTerms,latestAgeOrHighestStage,locationID,depth,depthAccuracy,nameAccordingTo,parentNameUsage
"Mustela nigripes (Audubon & Bachman, 1851)",-103.731861,39.790664,"gass84,typstativ,osiic,colmano,inmafu",gbif,1145100026,"Mustela nigripes (Audubon & Bachman, 1851)",5f3463d2-51b6-4a8a-b252-9bab4388934e,a2ef6dd1-8886-48c9-8025-c62bac973cc7,a957a663-2f17-415f-b1c8-5cf6398df8ed,US,DWC_ARCHIVE,2021-12-22T00:57:41.014+00:00,2021-12-22T00:57:56.866+00:00,304,2053a639-84c3-4be5-b8bc-96b6d88a976c,PRESERVED_SPECIMEN,PRESENT,5218985,1,44,359,732,5307,2433922,5218985,5218985,"Mustela nigripes (Audubon & Bachman, 1851)",Animalia,Chordata,Carnivora,Mustelidae,Mustela,Mustela nigripes,Mustela,nigripes,SPECIES,ACCEPTED,EN,1916-02-21T00:00:00,3036,Colorado,1916,2,21,1916-02-21,2021-11-19T13:52:18.776+00:00,2021-12-22T00:57:56.866+00:00,http://arctos.database.museum/guid/DMNS:Mamm:1684,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,NA,http://arctos.database.museum/guid/DMNS:Mamm:1684?seid=1718819,NA,NA,21 February 1916,NA,http://arctos.database.museum/collection/DMNS:Mamm,"North America, United States, Colorado, Adams County, Simpson",1145100026,http://arctos.database.museum/guid/DMNS:Mamm:1684?seid=1718819,NA,DMNS:Mamm:1684,Collector(s): A. H. Burns,DMNS,1916-02-21,A. H. Burns,NA,NA,MALE,NA,NORTH_AMERICA,1757f021-01b8-4d20-a11a-1da09db2d8b2,NA,NA,DMNS,Simpson,en,PhysicalObject,"skull; skin, study; bone",NA,NA,45,,1,NA,NA,NA,sex=male;hind foot with claw=63 mm;total length=508 mm;tail length=106 mm,Adams County,unknown,NA,unknown,Former nature_of_id: legacy.,2012-07-08 00:00:00,"North America, United States, Colorado, Adams County",ICZN,unknown,GeoLocate,unverified,52,NA,"collector number=AHB285, GenBank=AM746622",http://arctos.database.museum/guid/DMNS:Mamm:1684,"[{""scientific_name"":""Mustela nigripes"",""nature_of_id"":""unknown"",""accepted_id_fg"":1,""made_date"":""1916-02-21"",""short_citation"":null,""publication_id"":null,""identification_remarks"":""Former nature_of_id: legacy."",""idby"":""A. H. Burns"",""concept_label"":null}]",A,NA,http://vertnet.org/resources/norms.html,"Animalia, Chordata, Mammalia, Carnivora, Caniformia, Mustelidae, Mustelinae, Mustela,",GeoLocate,NA,NA,NA,"From PLACE NAMES OF COLORADO, A Genealogical & Historical Guide to Colorado Sites (1999): Simpson - Rural Post Office 1910-1943. 11 mi NW of Last Chance at Section 14 3S 57W",NA,NA,AHB285,NA,NA,NA,NA,NA,NA,http://www.ncbi.nlm.nih.gov/nuccore/AM746622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mustela nigripes (Audubon & Bachman, 1851)",-106.90990162216875,47.2631443699132,"cdrep,osiic,colmano,inmafu",gbif,1145814777,"Mustela nigripes (Audubon & Bachman, 1851)",0daed095-478a-4af6-abf5-18acb790fbb2,8edbbde0-055e-11d8-b850-b8a03c50a862,a957a663-2f17-415f-b1c8-5cf6398df8ed,US,DWC_ARCHIVE,2021-12-24T18:04:44.747+00:00,2021-12-24T18:09:19.855+00:00,283,2053a639-84c3-4be5-b8bc-96b6d88a976c,PRESERVED_SPECIMEN,PRESENT,5218985,1,44,359,732,5307,2433922,5218985,5218985,"Mustela nigripes (Audubon & Bachman, 1851)",Animalia,Chordata,Carnivora,Mustelidae,Mustela,Mustela nigripes,Mustela,nigripes,SPECIES,ACCEPTED,EN,1999-01-27T00:00:00,6173,Montana,1916,9,23,1916-09-23,2021-02-03T22:00:00.005+00:00,2021-12-24T18:09:19.855+00:00,http://arctos.database.museum/guid/MVZ:Mamm:25709,http://creativecommons.org/publicdomain/zero/1.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,NA,http://arctos.database.museum/guid/MVZ:Mamm:25709?seid=807138,NA,NA,23 Sep 1916,NA,http://arctos.database.museum/collection/MVZ:Mamm,4 mi S of Jordan,1145814777,http://arctos.database.museum/guid/MVZ:Mamm:25709?seid=807138,NA,MVZ:Mamm:25709,Collector(s): L. L. Walters,MVZ,1916-09-23,"Museum of Vertebrate Zoology, University of California, Berkeley",NA,SKIN MISSING APR 1980; still missing 22 Mar 1994.,MALE,NA,NORTH_AMERICA,59175240-4500-42b9-9e98-42ae299a5e9b,NA,NA,MVZ,4 mi S Jordan,en,PhysicalObject,"skull; skin, study; skeleton",NA,NA,28,,1,NA,NA,NA,sex=male,Garfield County,unknown,NA,Kristen E. Johnson,Former nature_of_id: legacy.,2002-10-30 00:00:00,"North America, United States, Montana, Garfield County",ICZN,Kristen E. Johnson,MaNIS georeferencing guidelines,unverified,267,decimal degrees,collector number=26,http://arctos.database.museum/guid/MVZ:Mamm:25709,"[{""scientific_name"":""Mustela nigripes"",""nature_of_id"":""unknown"",""accepted_id_fg"":1,""made_date"":""1999-01-27"",""short_citation"":null,""publication_id"":null,""identification_remarks"":""Former nature_of_id: legacy."",""idby"":""Museum of Vertebrate Zoology, University of California, Berkeley"",""concept_label"":null}]",A,NA,http://vertnet.org/resources/norms.html,"Animalia, Chordata, Mammalia, Carnivora, Caniformia, Mustelidae, Mustelinae, Mustela,",Topozone.com,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mustela nigripes (Audubon & Bachman, 1851)",-103.731861,39.790664,"gass84,typstativ,osiic,colmano,inmafu",gbif,1145100261,"Mustela nigripes (Audubon & Bachman, 1851)",5f3463d2-51b6-4a8a-b252-9bab4388934e,a2ef6dd1-8886-48c9-8025-c62bac973cc7,a957a663-2f17-415f-b1c8-5cf6398df8ed,US,DWC_ARCHIVE,2021-12-22T00:57:41.014+00:00,2021-12-22T00:57:58.314+00:00,304,2053a639-84c3-4be5-b8bc-96b6d88a976c,PRESERVED_SPECIMEN,PRESENT,5218985,1,44,359,732,5307,2433922,5218985,5218985,"Mustela nigripes (Audubon & Bachman, 1851)",Animalia,Chordata,Carnivora,Mustelidae,Mustela,Mustela nigripes,Mustela,nigripes,SPECIES,ACCEPTED,EN,1916-12-21T00:00:00,3036,Colorado,1916,12,21,1916-12-21,2021-02-10T17:20:00.005+00:00,2021-12-22T00:57:58.314+00:00,http://arctos.database.museum/guid/DMNS:Mamm:1883,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,NA,http://arctos.database.museum/guid/DMNS:Mamm:1883?seid=830791,NA,NA,21 December 1916,NA,http://arctos.database.museum/collection/DMNS:Mamm,"North America, United States, Colorado, Adams County, Simpson",1145100261,http://arctos.database.museum/guid/DMNS:Mamm:1883?seid=830791,NA,DMNS:Mamm:1883,Collector(s): W. W. Davidson,DMNS,1916-12-21,W. W. Davidson,NA,NA,FEMALE,NA,NORTH_AMERICA,1757f021-01b8-4d20-a11a-1da09db2d8b2,NA,NA,DMNS,Simpson,en,PhysicalObject,"skull; skin, study",NA,NA,45,,1,NA,NA,NA,sex=female;hind foot with claw=51 mm;total length=470 mm;tail length=102 mm,Adams County,unknown,NA,unknown,Former nature_of_id: legacy.,2012-07-08 00:00:00,"North America, United States, Colorado, Adams County",ICZN,unknown,GeoLocate,unverified,356,NA,"collector number=Field No.321, GenBank=AM746622",http://arctos.database.museum/guid/DMNS:Mamm:1883,"[{""scientific_name"":""Mustela nigripes"",""nature_of_id"":""unknown"",""accepted_id_fg"":1,""made_date"":""1916-12-21"",""short_citation"":null,""publication_id"":null,""identification_remarks"":""Former nature_of_id: legacy."",""idby"":""W. W. Davidson"",""concept_label"":null}]",A,NA,http://vertnet.org/resources/norms.html,"Animalia, Chordata, Mammalia, Carnivora, Caniformia, Mustelidae, Mustelinae, Mustela,",GeoLocate,NA,NA,NA,"From PLACE NAMES OF COLORADO, A Genealogical & Historical Guide to Colorado Sites (1999): Simpson - Rural Post Office 1910-1943. 11 mi NW of Last Chance at Section 14 3S 57W",NA,NA,Field No.321,NA,NA,NA,NA,NA,NA,http://www.ncbi.nlm.nih.gov/nuccore/AM746622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mustela nigripes (Audubon & Bachman, 1851)",-103.731861,39.790664,"gass84,osiic,colmano,inmafu",gbif,1145099989,"Mustela nigripes (Audubon & Bachman, 1851)",5f3463d2-51b6-4a8a-b252-9bab4388934e,a2ef6dd1-8886-48c9-8025-c62bac973cc7,a957a663-2f17-415f-b1c8-5cf6398df8ed,US,DWC_ARCHIVE,2021-12-22T00:57:41.014+00:00,2021-12-22T00:57:57.496+00:00,304,2053a639-84c3-4be5-b8bc-96b6d88a976c,PRESERVED_SPECIMEN,PRESENT,5218985,1,44,359,732,5307,2433922,5218985,5218985,"Mustela nigripes (Audubon & Bachman, 1851)",Animalia,Chordata,Carnivora,Mustelidae,Mustela,Mustela nigripes,Mustela,nigripes,SPECIES,ACCEPTED,EN,1915-02-16T00:00:00,3036,Colorado,1915,2,16,1915-02-16,NA,2021-12-22T00:57:57.496+00:00,http://arctos.database.museum/guid/DMNS:Mamm:1587,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,NA,http://arctos.database.museum/guid/DMNS:Mamm:1587?seid=303160,NA,NA,16 February 1915,NA,http://arctos.database.museum/collection/DMNS:Mamm,"North America, United States, Colorado, Adams County, Simpson",1145099989,http://arctos.database.museum/guid/DMNS:Mamm:1587?seid=303160,NA,DMNS:Mamm:1587,Collector(s): W. W. Davidson,DMNS,1915-02-16,W. W. Davidson,NA,NA,MALE,NA,NORTH_AMERICA,1757f021-01b8-4d20-a11a-1da09db2d8b2,NA,NA,DMNS,Simpson,en,PhysicalObject,body mount,NA,NA,45,,1,NA,NA,NA,sex=male;total length=500 mm;hind foot with claw=63 mm;tail length=120 mm,Adams County,features,NA,unknown,Former nature_of_id: field.,2012-07-08 00:00:00,"North America, United States, Colorado, Adams County",ICZN,unknown,GeoLocate,unverified,47,NA,NA,http://arctos.database.museum/guid/DMNS:Mamm:1587,"[{""scientific_name"":""Mustela nigripes"",""nature_of_id"":""features"",""accepted_id_fg"":1,""made_date"":""1915-02-16"",""short_citation"":null,""publication_id"":null,""identification_remarks"":""Former nature_of_id: field."",""idby"":""W. W. Davidson"",""concept_label"":null}]",A,NA,http://vertnet.org/resources/norms.html,"Animalia, Chordata, Mammalia, Carnivora, Caniformia, Mustelidae, Mustelinae, Mustela,",GeoLocate,NA,NA,NA,"From PLACE NAMES OF COLORADO, A Genealogical & Historical Guide to Colorado Sites (1999): Simpson - Rural Post Office 1910-1943. 11 mi NW of Last Chance at Section 14 3S 57W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mustela nigripes (Audubon & Bachman, 1851)",-108.75,34,"gass84,osiic,colmano,inmafu",gbif,1039517274,"Mustela nigripes (Audubon & Bachman, 1851)",854f602e-f762-11e1-a439-00145eb45e9a,2e167bb0-4441-11db-9ba2-b8a03c50a862,3f28c5e9-59b3-4c98-baa8-46002fbf0a7c,US,DWC_ARCHIVE,2021-12-21T14:43:03.791+00:00,2021-12-21T14:46:02.075+00:00,1647,2e167bb0-4441-11db-9ba2-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,5218985,1,44,359,732,5307,2433922,5218985,5218985,"Mustela nigripes (Audubon & Bachman, 1851)",Animalia,Chordata,Carnivora,Mustelidae,Mustela,Mustela nigripes,Mustela,nigripes,SPECIES,ACCEPTED,EN,NA,NA,New Mexico,1915,3,18,1915-03-18,2020-06-26T23:18:45.000+00:00,2021-12-21T14:46:02.075+00:00,http://collections.peabody.yale.edu/search/Record/YPM-MAM-001969,http://creativecommons.org/publicdomain/zero/1.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,Yale Peabody Museum of Natural History,urn:uuid:24ef3025-0274-4a4f-881b-b7462564c067,NA,NA,NA,NA,VZ,NA,1039517274,urn:uuid:24ef3025-0274-4a4f-881b-b7462564c067,NA,YPM MAM 001969,J. S. Ligon,YPM,NA,NA,NA,MAM number 1969; male,MALE,NA,NORTH_AMERICA,75f50140-830d-4630-a290-3d6e951a7c29,NA,NA,NA,15 miles n of Reserve,en,PhysicalObject,"skin, round; skeleton (skull only)",YPM,0,NA,,1,NA,NA,NA,"{ ""irn"": ""567046"", ""solr_long_lat"": ""-108.7500,34.0000"" }",Catron County,NA,NA,NA,NA,NA,North America; USA; New Mexico; Catron County; Reserve,ICZN,NA,unspecified,NA,NA,NA,NA,NA,Mustela nigripes,NA,NA,"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj",Animalia; Chordata; Vertebrata; Amniota; Mammalia; Theriiformes-----Theria-Placentalia-Epitheria; Preptotheria-Ferae; Carnivora; Caniformia; Arctoidea-Mustelida; Mustelidae; Mustelinae,unspecified,NA,Black-footed Ferret; weasels; mustelids; dog-like carnivores; carnivores; mammals; vertebrates; chordates; animals,NA,NA,NA,80,NA,NA,in collection,NA,NA,ex Argus,Mustela nigripes (YPM MAM 001969),NA,NA,Reserve,Animals and Plants: Vertebrates - Mammals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mustela nigripes (Audubon & Bachman, 1851)",-105.064706,39.856097,"typstativ,osiic,colmano,inmafu",gbif,1145104595,"Mustela nigripes (Audubon & Bachman, 1851)",5f3463d2-51b6-4a8a-b252-9bab4388934e,a2ef6dd1-8886-48c9-8025-c62bac973cc7,a957a663-2f17-415f-b1c8-5cf6398df8ed,US,DWC_ARCHIVE,2021-12-22T00:57:41.014+00:00,2021-12-22T00:57:57.727+00:00,304,2053a639-84c3-4be5-b8bc-96b6d88a976c,PRESERVED_SPECIMEN,PRESENT,5218985,1,44,359,732,5307,2433922,5218985,5218985,"Mustela nigripes (Audubon & Bachman, 1851)",Animalia,Chordata,Carnivora,Mustelidae,Mustela,Mustela nigripes,Mustela,nigripes,SPECIES,ACCEPTED,EN,1915-10-31T00:00:00,2000,Colorado,1915,10,31,1915-10-31,2021-06-19T19:10:00.006+00:00,2021-12-22T00:57:57.727+00:00,http://arctos.database.museum/guid/DMNS:Mamm:5792,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,NA,http://arctos.database.museum/guid/DMNS:Mamm:5792?seid=716562,NA,NA,31 October 1915,NA,http://arctos.database.museum/collection/DMNS:Mamm,"North America, United States, Colorado, Jefferson County, Semper",1145104595,http://arctos.database.museum/guid/DMNS:Mamm:5792?seid=716562,NA,DMNS:Mamm:5792,Collector(s): W. D. Hollister,DMNS,1915-10-31,W. D. Hollister,NA,NA,MALE,NA,NORTH_AMERICA,1757f021-01b8-4d20-a11a-1da09db2d8b2,NA,NA,DMNS,Semper,en,PhysicalObject,"skull; skin, study",NA,NA,45,,1,NA,NA,NA,sex=male,Jefferson County,unknown,NA,John R. Demboski,Former nature_of_id: legacy.,2011-11-29 00:00:00,"North America, United States, Colorado, Jefferson County",ICZN,John R. Demboski,GeoLocate,unverified,304,decimal degrees,"collector number=Field No.307, GenBank=AM746622",http://arctos.database.museum/guid/DMNS:Mamm:5792,"[{""scientific_name"":""Mustela nigripes"",""nature_of_id"":""unknown"",""accepted_id_fg"":1,""made_date"":""1915-10-31"",""short_citation"":null,""publication_id"":null,""identification_remarks"":""Former nature_of_id: legacy."",""idby"":""W. D. Hollister"",""concept_label"":null}]",A,NA,http://vertnet.org/resources/norms.html,"Animalia, Chordata, Mammalia, Carnivora, Caniformia, Mustelidae, Mustelinae, Mustela,",GeoLocate and http://www.lib.utexas.edu/maps/topo/colorado/pclmaps-topo-co-denver-1888.jpg,NA,NA,NA,NA,NA,NA,Field No.307,NA,NA,NA,NA,NA,NA,http://www.ncbi.nlm.nih.gov/nuccore/AM746622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mustela nigripes (Audubon & Bachman, 1851)",-105.013707,39.596666,"cdround,osiic,colmano,inmafu",gbif,1145100042,"Mustela nigripes (Audubon & Bachman, 1851)",5f3463d2-51b6-4a8a-b252-9bab4388934e,a2ef6dd1-8886-48c9-8025-c62bac973cc7,a957a663-2f17-415f-b1c8-5cf6398df8ed,US,DWC_ARCHIVE,2021-12-22T00:57:41.014+00:00,2021-12-22T00:57:58.117+00:00,304,2053a639-84c3-4be5-b8bc-96b6d88a976c,PRESERVED_SPECIMEN,PRESENT,5218985,1,44,359,732,5307,2433922,5218985,5218985,"Mustela nigripes (Audubon & Bachman, 1851)",Animalia,Chordata,Carnivora,Mustelidae,Mustela,Mustela nigripes,Mustela,nigripes,SPECIES,ACCEPTED,EN,1915-12-15T00:00:00,4629,Colorado,1915,12,15,1915-12-15,2021-10-27T12:46:55.315+00:00,2021-12-22T00:57:58.117+00:00,http://arctos.database.museum/guid/DMNS:Mamm:1691,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,NA,http://arctos.database.museum/guid/DMNS:Mamm:1691?seid=1586165,NA,NA,15 December 1915,NA,http://arctos.database.museum/collection/DMNS:Mamm,"North America, United States, Colorado, Arapahoe County, Littleton",1145100042,http://arctos.database.museum/guid/DMNS:Mamm:1691?seid=1586165,NA,DMNS:Mamm:1691,Collector(s): Harold Durand,DMNS,1915-12-15,Harold Durand,NA,NA,FEMALE,NA,NORTH_AMERICA,1757f021-01b8-4d20-a11a-1da09db2d8b2,NA,NA,DMNS,Littleton,en,PhysicalObject,"skin, study; skeleton",NA,NA,45,,1,NA,NA,NA,sex=female;hind foot with claw=50 mm;total length=439 mm;tail length=94 mm,Arapahoe County,features,Former verification status: verified by curator.,John R. Demboski,Former nature_of_id: field.,2011-11-29 00:00:00,"North America, United States, Colorado, Arapahoe County",ICZN,John R. Demboski,GeoLocate,verified and locked,349,decimal degrees,collector number=AHB268,http://arctos.database.museum/guid/DMNS:Mamm:1691,"[{""scientific_name"":""Mustela nigripes"",""nature_of_id"":""features"",""accepted_id_fg"":1,""made_date"":""1915-12-15"",""short_citation"":null,""publication_id"":null,""identification_remarks"":""Former nature_of_id: field."",""idby"":""Harold Durand"",""concept_label"":null}]",A,NA,http://vertnet.org/resources/norms.html,"Animalia, Chordata, Mammalia, Carnivora, Caniformia, Mustelidae, Mustelinae, Mustela,",GeoLocate,NA,NA,NA,NA,NA,NA,AHB268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mustela nigripes (Audubon & Bachman, 1851)",-106.910027,47.320801,"cdround,gass84,colmafu,inmafu",gbif,665794770,"Mustela nigripes (Audubon & Bachman, 1851)",41fc5c40-5e81-496f-9733-6b5681b3b7a5,7b8aff00-a9f8-11d8-944b-b8a03c50a862,3b84ff5b-79ce-427c-acb7-b4004e160f66,US,DWC_ARCHIVE,2021-11-20T03:37:31.664+00:00,2021-12-02T05:54:39.936+00:00,195,7b8aff00-a9f8-11d8-944b-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,5218985,1,44,359,732,5307,2433922,5218985,5218985,"Mustela nigripes (Audubon & Bachman, 1851)",Animalia,Chordata,Carnivora,Mustelidae,Mustela,Mustela nigripes,Mustela,nigripes,SPECIES,ACCEPTED,EN,NA,NA,Montana,1915,NA,NA,1915-01-01,NA,2021-12-02T05:54:39.936+00:00,NA,http://creativecommons.org/publicdomain/zero/1.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,The Field Museum of Natural History,462fc34d-5396-4af7-8cb9-2351e47c9026,NA,NA,NA,NA,Mammals,NA,665794770,462fc34d-5396-4af7-8cb9-2351e47c9026,NA,25621,L. L. Walters,FMNH,NA,NA,NA,NA,MALE,NA,NORTH_AMERICA,e71f36f1-e271-4720-a604-3c5a1418e7aa,6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba,NA,FMNH,Jordan,en,PhysicalObject,"skin,skull,skel",FMNH,mammals-24-sep-2020,Mammals,,NA,NA,NA,NA,NA,Garfield Co,NA,NA,NA,NA,NA,"North America, USA, Montana, Garfield Co, Nearctic: Jordan",NA,NA,MaNIS georeferencing guidelines,NA,NA,NA,NA,2524847,NA,NA,NA,http://fieldmuseum.org/about/copyright-information,Animalia Chordata Mammalia Carnivora Mustelidae,NA,NA,NA,NA,decimal degrees,NA,4266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mustela nigripes (Audubon & Bachman, 1851)",-106.910027,47.320801,"cdround,gass84,colmafu,inmafu",gbif,665794771,"Mustela nigripes (Audubon & Bachman, 1851)",41fc5c40-5e81-496f-9733-6b5681b3b7a5,7b8aff00-a9f8-11d8-944b-b8a03c50a862,3b84ff5b-79ce-427c-acb7-b4004e160f66,US,DWC_ARCHIVE,2021-11-20T03:37:31.664+00:00,2021-12-02T05:54:36.333+00:00,195,7b8aff00-a9f8-11d8-944b-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,5218985,1,44,359,732,5307,2433922,5218985,5218985,"Mustela nigripes (Audubon & Bachman, 1851)",Animalia,Chordata,Carnivora,Mustelidae,Mustela,Mustela nigripes,Mustela,nigripes,SPECIES,ACCEPTED,EN,NA,NA,Montana,1915,NA,NA,1915-01-01,NA,2021-12-02T05:54:36.333+00:00,NA,http://creativecommons.org/publicdomain/zero/1.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,The Field Museum of Natural History,45605fa5-d2fb-4dc6-a6a1-55e432b0780a,NA,NA,NA,NA,Mammals,NA,665794771,45605fa5-d2fb-4dc6-a6a1-55e432b0780a,NA,25622,L. L. Walters,FMNH,NA,NA,NA,NA,MALE,NA,NORTH_AMERICA,e71f36f1-e271-4720-a604-3c5a1418e7aa,6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba,NA,FMNH,Jordan,en,PhysicalObject,"skull,skel",FMNH,mammals-24-sep-2020,Mammals,,NA,NA,NA,NA,NA,Garfield Co,NA,NA,NA,NA,NA,"North America, USA, Montana, Garfield Co, Nearctic: Jordan",NA,NA,MaNIS georeferencing guidelines,NA,NA,NA,NA,2524848,NA,NA,NA,http://fieldmuseum.org/about/copyright-information,Animalia Chordata Mammalia Carnivora Mustelidae,NA,NA,NA,NA,decimal degrees,NA,57284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mustela nigripes (Audubon & Bachman, 1851)",-106.910027,47.320801,"cdround,gass84,colmafu,inmafu",gbif,665794772,"Mustela nigripes (Audubon & Bachman, 1851)",41fc5c40-5e81-496f-9733-6b5681b3b7a5,7b8aff00-a9f8-11d8-944b-b8a03c50a862,3b84ff5b-79ce-427c-acb7-b4004e160f66,US,DWC_ARCHIVE,2021-11-20T03:37:31.664+00:00,2021-12-02T05:54:37.935+00:00,195,7b8aff00-a9f8-11d8-944b-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,5218985,1,44,359,732,5307,2433922,5218985,5218985,"Mustela nigripes (Audubon & Bachman, 1851)",Animalia,Chordata,Carnivora,Mustelidae,Mustela,Mustela nigripes,Mustela,nigripes,SPECIES,ACCEPTED,EN,NA,NA,Montana,1915,NA,NA,1915-01-01,NA,2021-12-02T05:54:37.935+00:00,NA,http://creativecommons.org/publicdomain/zero/1.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,The Field Museum of Natural History,9bfc5c26-369d-489a-85d6-ad8dda57abfb,NA,NA,NA,NA,Mammals,NA,665794772,9bfc5c26-369d-489a-85d6-ad8dda57abfb,NA,25623,L. L. Walters,FMNH,NA,NA,NA,NA,NA,NA,NORTH_AMERICA,e71f36f1-e271-4720-a604-3c5a1418e7aa,6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba,NA,FMNH,Jordan,en,PhysicalObject,skull,FMNH,mammals-24-sep-2020,Mammals,,NA,NA,NA,NA,NA,Garfield Co,NA,NA,NA,NA,NA,"North America, USA, Montana, Garfield Co, Nearctic: Jordan",NA,NA,MaNIS georeferencing guidelines,NA,NA,NA,NA,2524849,NA,NA,NA,http://fieldmuseum.org/about/copyright-information,Animalia Chordata Mammalia Carnivora Mustelidae,NA,NA,NA,NA,decimal degrees,NA,4267,D1098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
